-----------------------------------------------------------------------------
HTTP Status Code Checker Report
Generated by https://httpstatus.io at Fri Jan  6 13:23:10 +0000 2017
 
Remark: the column 'status code' contains the status of the requested URL unless there were redirections in which case it is the status of the last URL queried in a redirection chain.
-----------------------------------------------------------------------------
 
URL,Status Code,Number of Redirects,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,Redirect Location,Redirect Type,
http://sad-lopatina.org.ua/lorem-ipsum.htm,200,1,https://sad-lopatina.org.ua/lorem-ipsum.htm,301
http://sad-lopatina.org.ua/otchyot-po-zemlyanike.htm,404,1,https://sad-lopatina.org.ua/otchyot-po-zemlyanike.htm,301
http://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301,https://sad-lopatina.org.ua/dekorativnye-3/ginkgo-biloba,301
http://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,Error while fetching URL.,11,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301,https://sad-lopatina.org.ua/plodovye/vinograd/damskij-palchik,301
http://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,Error while fetching URL.,11,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301,https://sad-lopatina.org.ua/plodovye-derevya/chereshni/yantarnaya,301
http://sad-lopatina.org.ua/plodovye/ioshta,Error while fetching URL.,11,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301,https://sad-lopatina.org.ua/plodovye/ioshta,301
http://sad-lopatina.org.ua/plodovye-derevya/kalina,Error while fetching URL.,11,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301,https://sad-lopatina.org.ua/plodovye-derevya/kalina,301
http://sad-lopatina.org.ua/dekorativnye-3/gortenziya,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301,https://sad-lopatina.org.ua/dekorativnye-3/gortenziya,301
http://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301,https://sad-lopatina.org.ua/dekorativnye-3/knyazhik-altajskij,301
http://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301,https://sad-lopatina.org.ua/dekorativnye-3/iva-vavilonskaya-izvilistaya-tortuoza,301
http://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301,https://sad-lopatina.org.ua/dekorativnye-3/kolokolchik-shirokolistnyj-mnogoletnij,301
http://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,Error while fetching URL.,11,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301,https://sad-lopatina.org.ua/dekorativnye-3/verbejnik-verbejnik-tochechnyj-alexander,301
